CHROM	BIN_START	N_SNPS	TajimaD
chr04	250000	347	-0.364213
chr04	260000	391	-0.353894
chr04	270000	438	-0.276867
chr04	280000	492	-0.334758
chr04	290000	554	-0.359136
chr04	300000	586	-0.226129
chr04	310000	611	-0.172815
chr04	320000	758	-0.34947
chr04	330000	853	-0.433258
chr04	340000	905	-0.278082
chr04	350000	941	-0.147491
chr04	360000	968	-0.0464215
chr04	370000	969	0.112765
chr04	380000	959	0.307952
chr04	390000	897	0.340231
chr04	400000	816	0.329658
chr04	410000	732	0.339208
chr04	420000	658	0.601967
chr04	430000	595	1.04533
chr04	440000	648	1.08574
chr04	450000	628	1.16484
chr04	460000	578	1.09579
chr04	470000	623	0.852562
chr04	480000	653	0.504692
chr04	490000	640	0.541309
chr04	500000	705	0.454003
chr04	510000	716	0.473641
chr04	520000	691	0.635049
chr04	530000	757	0.628134
chr04	540000	718	0.574499
chr04	550000	764	0.563729
chr04	560000	787	0.570135
chr04	570000	810	0.499748
chr04	580000	872	0.515287
chr04	590000	923	0.602315
chr04	600000	905	0.704772
chr04	610000	983	0.621757
chr04	620000	1004	0.587482
chr04	630000	998	0.708744
chr04	640000	990	0.68398
chr04	650000	901	0.605345
chr04	660000	858	0.620359
chr04	670000	779	0.69191
chr04	680000	649	0.855925
chr04	690000	559	0.791646
chr04	700000	502	0.779738
chr04	710000	436	0.980653
chr04	720000	355	1.0418
chr04	730000	225	0.593431
chr04	740000	132	0.498953
chr04	750000	93	0.565366
chr04	760000	127	0.195643
chr04	770000	259	-0.0210123
chr04	780000	384	-0.334007
chr04	790000	566	-0.164481
chr04	800000	762	-0.150626
chr04	810000	835	-0.131644
chr04	820000	1021	-0.0510732
chr04	830000	1186	0.173806
chr04	840000	1270	0.26221
chr04	850000	1375	0.382632
chr04	860000	1386	0.470485
chr04	870000	1232	0.548631
chr04	880000	1121	0.717844
chr04	890000	939	0.818543
chr04	900000	743	1.06246
chr04	910000	721	1.08142
chr04	920000	545	1.30733
chr04	930000	423	1.13543
chr04	940000	465	0.851849
chr04	950000	443	0.583971
chr04	960000	381	0.424176
chr04	970000	361	0.381354
chr04	980000	341	0.381883
chr04	990000	341	0.381883
chr04	1000000	357	0.417316
chr04	1010000	310	0.519198
chr04	1020000	389	0.306566
chr04	1030000	450	0.149795
chr04	1040000	398	0.191472
chr04	1050000	380	0.19503
chr04	1060000	425	0.207943
chr04	1070000	489	0.294334
chr04	1080000	642	0.220798
chr04	1090000	763	0.278637
chr04	1100000	818	0.345207
chr04	1110000	858	0.375562
chr04	1120000	937	0.545718
chr04	1130000	1035	0.716031
chr04	1140000	1119	0.809834
chr04	1150000	1106	0.818537
chr04	1160000	1179	0.77972
chr04	1170000	1278	0.673362
chr04	1180000	1188	0.746266
chr04	1190000	1156	0.824849
chr04	1200000	1140	0.763658
chr04	1210000	1097	0.774505
chr04	1220000	977	0.718859
chr04	1230000	867	0.563414
chr04	1240000	775	0.354624
chr04	1250000	835	0.328438
chr04	1260000	817	0.411112
chr04	1270000	825	0.369643
chr04	1280000	789	0.363491
chr04	1290000	700	0.212905
chr04	1300000	660	0.236665
chr04	1310000	694	0.216553
chr04	1320000	851	0.162108
chr04	1330000	855	0.0553689
chr04	1340000	915	-0.0565805
chr04	1350000	902	-0.131268
chr04	1360000	892	-0.283084
chr04	1370000	875	-0.484114
chr04	1380000	933	-0.606277
chr04	1390000	941	-0.608971
chr04	1400000	955	-0.604511
chr04	1410000	919	-0.67074
chr04	1420000	716	-0.825693
chr04	1430000	620	-0.790581
chr04	1440000	495	-0.793637
chr04	1450000	401	-0.928954
chr04	1460000	322	-1.01345
chr04	1470000	184	-0.709602
chr04	1480000	165	0.0140214
chr04	1490000	266	0.331967
chr04	1500000	275	0.255779
chr04	1510000	290	0.289554
chr04	1520000	356	0.271508
chr04	1530000	396	0.261959
chr04	1540000	415	0.217661
chr04	1550000	473	0.205111
chr04	1560000	563	-0.0523468
chr04	1570000	631	-0.197345
chr04	1580000	681	-0.292697
chr04	1590000	613	-0.459711
chr04	1600000	623	-0.343416
chr04	1610000	602	-0.418356
chr04	1620000	552	-0.541495
chr04	1630000	545	-0.660254
chr04	1640000	568	-0.732838
chr04	1650000	519	-0.838633
chr04	1660000	427	-0.753596
chr04	1670000	374	-0.455883
chr04	1680000	267	-0.377782
chr04	1690000	233	-0.458488
chr04	1700000	195	-0.800865
chr04	1710000	191	-0.644225
chr04	1720000	313	0.342984
chr04	1730000	395	0.680597
chr04	1740000	468	1.02079
chr04	1750000	475	1.03173
chr04	1760000	577	1.14577
chr04	1770000	600	1.08715
chr04	1780000	685	0.957132
chr04	1790000	718	0.880142
chr04	1800000	728	0.86057
chr04	1810000	713	0.861821
chr04	1820000	581	0.717747
chr04	1830000	470	0.667894
chr04	1840000	369	0.529743
chr04	1850000	366	0.570152
chr04	1860000	268	0.250883
chr04	1870000	219	0.114766
chr04	1880000	131	0.175418
chr04	1890000	97	0.675647
chr04	1900000	98	0.573301
chr04	1910000	110	0.432659
chr04	1920000	132	0.465342
chr04	1930000	224	-0.0686141
chr04	1940000	260	-0.403692
chr04	1950000	391	-0.769163
chr04	1960000	514	-0.894346
chr04	1970000	626	-0.942233
chr04	1980000	704	-0.996447
chr04	1990000	763	-0.947544
chr04	2000000	870	-0.758511
chr04	2010000	923	-0.689041
chr04	2020000	1002	-0.654872
chr04	2030000	980	-0.614772
chr04	2040000	979	-0.545915
chr04	2050000	946	-0.419413
chr04	2060000	927	-0.354279
chr04	2070000	989	-0.253902
chr04	2080000	939	-0.141319
chr04	2090000	958	-0.0778103
chr04	2100000	896	-0.15466
chr04	2110000	904	-0.208591
chr04	2120000	878	-0.112315
chr04	2130000	920	0.0219098
chr04	2140000	906	0.132369
chr04	2150000	802	0.19418
chr04	2160000	687	0.341545
chr04	2170000	561	0.481889
chr04	2180000	687	0.589674
chr04	2190000	682	0.611615
chr04	2200000	650	0.752225
chr04	2210000	665	0.800136
chr04	2220000	688	0.669681
chr04	2230000	746	0.779965
chr04	2240000	810	0.559458
chr04	2250000	894	0.554431
chr04	2260000	927	0.598834
chr04	2270000	874	0.658464
chr04	2280000	714	0.615284
chr04	2290000	635	0.597672
chr04	2300000	668	0.620336
chr04	2310000	580	0.699804
chr04	2320000	476	0.82336
chr04	2330000	302	0.568786
chr04	2340000	207	0.980501
chr04	2350000	111	1.47889
chr04	2360000	77	1.27895
chr04	2370000	77	1.27895
chr04	2380000	78	1.2342
chr04	2390000	86	1.15256
chr04	2400000	49	-0.203689
chr04	2410000	87	0.347595
chr04	2420000	179	0.400458
chr04	2430000	295	0.108314
chr04	2440000	365	-0.33742
chr04	2450000	445	-0.0804176
chr04	2460000	555	-0.0451061
chr04	2470000	619	0.00305157
chr04	2480000	703	0.0596693
chr04	2490000	739	0.074212
chr04	2500000	782	0.0178459
chr04	2510000	802	-0.0247488
chr04	2520000	847	-0.118218
chr04	2530000	834	-0.313316
chr04	2540000	888	-0.0880651
chr04	2550000	808	-0.205511
chr04	2560000	720	-0.27798
chr04	2570000	661	-0.336613
chr04	2580000	739	-0.335706
chr04	2590000	720	-0.39117
chr04	2600000	692	-0.393474
chr04	2610000	710	-0.371049
chr04	2620000	668	-0.413796
chr04	2630000	626	-0.123983
chr04	2640000	539	-0.127514
chr04	2650000	588	0.0301815
chr04	2660000	655	0.15143
chr04	2670000	730	0.156739
chr04	2680000	722	0.349388
chr04	2690000	855	0.178288
chr04	2700000	907	0.244843
chr04	2710000	910	0.180081
chr04	2720000	858	0.194134
chr04	2730000	870	0.111894
chr04	2740000	919	0.0576727
chr04	2750000	966	-0.0786657
chr04	2760000	912	-0.163536
chr04	2770000	877	-0.21151
chr04	2780000	765	-0.516996
chr04	2790000	668	-0.559503
chr04	2800000	581	-0.701725
chr04	2810000	505	-0.737646
chr04	2820000	472	-0.708234
chr04	2830000	410	-0.617659
chr04	2840000	321	-0.758388
chr04	2850000	225	-0.891332
chr04	2860000	187	-0.98065
chr04	2870000	143	-1.17627
chr04	2880000	100	-1.08294
chr04	2890000	41	-0.39172
chr04	2900000	35	-0.334588
chr04	2910000	43	-0.485099
chr04	2920000	61	0.13423
chr04	2930000	64	-0.173627
chr04	2940000	88	-0.631019
chr04	2950000	95	-0.535987
chr04	2960000	102	-0.381007
chr04	2970000	121	-0.168374
chr04	2980000	124	-0.203087
chr04	2990000	135	-0.0738424
chr04	3000000	144	-0.150799
chr04	3010000	177	0.182558
chr04	3020000	200	0.18191
chr04	3030000	258	0.573894
chr04	3040000	294	0.76231
chr04	3050000	353	0.590759
chr04	3060000	422	0.519938
chr04	3070000	490	0.584435
chr04	3080000	581	0.451979
chr04	3090000	633	0.363794
chr04	3100000	754	0.327979
chr04	3110000	848	0.302822
chr04	3120000	885	0.316511
chr04	3130000	993	0.0685595
chr04	3140000	1326	0.00176713
chr04	3150000	1579	-0.0384291
chr04	3160000	1566	-0.0552102
chr04	3170000	1580	-0.159892
chr04	3180000	1665	-0.216159
chr04	3190000	1641	-0.204733
chr04	3200000	1610	-0.235469
chr04	3210000	1473	-0.290135
chr04	3220000	1429	-0.32593
chr04	3230000	1457	-0.334953
chr04	3240000	1215	-0.427072
chr04	3250000	1014	-0.436629
chr04	3260000	983	-0.482805
chr04	3270000	881	-0.445371
chr04	3280000	861	-0.560464
chr04	3290000	952	-0.517012
chr04	3300000	937	-0.521616
chr04	3310000	1016	-0.568252
chr04	3320000	1025	-0.647753
chr04	3330000	889	-0.752723
chr04	3340000	787	-0.783479
chr04	3350000	708	-0.802107
chr04	3360000	730	-0.792038
chr04	3370000	751	-0.750204
chr04	3380000	598	-0.55326
chr04	3390000	466	-0.698426
chr04	3400000	417	-0.65954
chr04	3410000	405	-0.380587
chr04	3420000	451	0.0450057
chr04	3430000	491	0.757796
chr04	3440000	531	0.70902
chr04	3450000	559	0.50108
chr04	3460000	544	0.535692
chr04	3470000	531	0.518845
chr04	3480000	569	0.59684
chr04	3490000	609	0.696011
chr04	3500000	573	0.742249
chr04	3510000	505	0.77611
chr04	3520000	420	0.635781
chr04	3530000	308	0.173334
chr04	3540000	217	0.277677
chr04	3550000	187	0.547868
chr04	3560000	172	0.712671
chr04	3570000	164	0.75294
chr04	3580000	121	0.427837
chr04	3590000	98	-0.260769
chr04	3600000	136	-0.331882
chr04	3610000	279	0.00623976
chr04	3620000	362	-0.0113427
chr04	3630000	412	-0.0681444
chr04	3640000	451	-0.137942
chr04	3650000	479	-0.205906
chr04	3660000	507	-0.16953
chr04	3670000	570	-0.366591
chr04	3680000	635	-0.406069
chr04	3690000	712	-0.332799
chr04	3700000	724	-0.320532
chr04	3710000	669	-0.346212
chr04	3720000	682	-0.549661
chr04	3730000	753	-0.717087
chr04	3740000	781	-0.677177
chr04	3750000	739	-0.677646
chr04	3760000	688	-0.723847
chr04	3770000	637	-0.569036
chr04	3780000	647	-0.549916
chr04	3790000	569	-0.681135
chr04	3800000	547	-0.629042
chr04	3810000	460	-0.854385
chr04	3820000	348	-0.631891
chr04	3830000	227	-0.139869
chr04	3840000	160	-0.0555759
chr04	3850000	137	0.0220523
chr04	3860000	136	0.00327921
chr04	3870000	124	-0.0935853
chr04	3880000	49	0.581668
chr04	3890000	33	1.00766
chr04	3900000	2	-0.870704
chr04	3910000	2	-0.852396
chr04	3920000	3	0.243361
chr04	3930000	28	0.716131
chr04	3940000	28	0.716131
chr04	3950000	38	0.529877
chr04	3960000	38	0.529877
chr04	3970000	43	0.46885
chr04	3980000	45	0.492735
chr04	3990000	51	0.577382
chr04	4000000	53	0.643606
chr04	4010000	59	0.854409
chr04	4020000	65	0.667679
chr04	4030000	40	0.567554
chr04	4040000	40	0.567554
chr04	4050000	78	0.0519404
chr04	4060000	91	-0.105996
chr04	4070000	86	-0.110033
chr04	4080000	127	-0.249604
chr04	4090000	197	-0.302261
chr04	4100000	220	-0.298069
chr04	4110000	213	-0.38061
chr04	4120000	206	-0.380405
chr04	4130000	206	-0.380405
chr04	4140000	206	-0.380405
chr04	4150000	176	-0.326035
chr04	4160000	174	-0.15076
chr04	4170000	174	-0.15076
chr04	4180000	130	-0.0282268
chr04	4190000	55	0.25454
chr04	4200000	32	0.371659
chr04	4210000	85	0.850556
chr04	4220000	116	0.674746
chr04	4230000	116	0.674746
chr04	4240000	144	0.622809
chr04	4250000	126	0.70706
chr04	4260000	115	0.624828
chr04	4270000	124	0.536339
chr04	4280000	196	0.346092
chr04	4290000	261	0.685995
chr04	4300000	305	0.693673
chr04	4310000	321	0.761319
chr04	4320000	437	0.6366
chr04	4330000	483	0.634525
chr04	4340000	539	0.629517
chr04	4350000	577	0.726656
chr04	4360000	580	0.715334
chr04	4370000	572	0.741635
chr04	4380000	500	0.846341
chr04	4390000	434	0.72136
chr04	4400000	388	0.73029
chr04	4410000	324	0.634698
chr04	4420000	182	0.882617
chr04	4430000	140	0.883409
chr04	4440000	56	1.39218
chr04	4450000	18	0.109872
chr04	4460000	15	0.372467
chr04	4470000	14	0.174662
chr04	4480000	18	0.3147
chr04	4490000	32	0.70005
chr04	4500000	32	0.70005
chr04	4510000	27	0.252258
chr04	4520000	27	0.186277
chr04	4530000	39	-0.018788
chr04	4540000	97	-0.276269
chr04	4550000	195	-0.535922
chr04	4560000	290	0.668607
chr04	4570000	390	1.32547
chr04	4580000	467	1.08874
chr04	4590000	531	0.947012
chr04	4600000	601	0.784381
chr04	4610000	664	0.689305
chr04	4620000	687	0.70951
chr04	4630000	684	0.752308
chr04	4640000	700	0.838327
chr04	4650000	614	1.10882
chr04	4660000	553	0.741975
chr04	4670000	486	0.185516
chr04	4680000	439	0.13563
chr04	4690000	398	0.146806
chr04	4700000	375	0.173753
chr04	4710000	337	0.208793
chr04	4720000	324	0.222318
chr04	4730000	403	0.109014
chr04	4740000	427	-0.0934955
chr04	4750000	529	-0.0242714
chr04	4760000	510	-0.149072
chr04	4770000	505	-0.222359
chr04	4780000	497	-0.114743
chr04	4790000	485	-0.173189
chr04	4800000	482	-0.12029
chr04	4810000	579	-0.124805
chr04	4820000	621	-0.0138834
chr04	4830000	603	0.0682263
chr04	4840000	505	0.157977
chr04	4850000	416	0.0552468
chr04	4860000	433	0.211343
chr04	4870000	518	0.167414
chr04	4880000	547	0.0816677
chr04	4890000	583	0.0752118
chr04	4900000	623	0.0429674
chr04	4910000	545	0.180436
chr04	4920000	522	0.0925252
chr04	4930000	474	0.0950343
chr04	4940000	478	0.0988704
chr04	4950000	457	0.118265
chr04	4960000	453	0.176837
chr04	4970000	399	0.366066
chr04	4980000	413	0.14514
chr04	4990000	405	0.244467
chr04	5000000	342	0.464547
chr04	5010000	357	0.549727
chr04	5020000	373	0.566389
chr04	5030000	419	0.691724
chr04	5040000	478	0.76686
chr04	5050000	564	0.915759
chr04	5060000	644	0.686916
chr04	5070000	661	0.587674
chr04	5080000	704	0.689505
chr04	5090000	711	0.581645
chr04	5100000	735	0.473906
chr04	5110000	746	0.187053
chr04	5120000	749	0.0248092
chr04	5130000	743	-0.0604966
chr04	5140000	759	-0.168859
chr04	5150000	753	-0.475879
chr04	5160000	689	-0.59354
chr04	5170000	660	-0.5499
chr04	5180000	578	-0.569386
chr04	5190000	550	-0.490939
chr04	5200000	510	-0.495738
chr04	5210000	445	-0.313958
chr04	5220000	414	-0.186481
chr04	5230000	353	-0.35295
chr04	5240000	352	-0.408801
chr04	5250000	300	-0.110113
chr04	5260000	288	0.128859
chr04	5270000	392	-0.0799766
chr04	5280000	404	-0.184548
chr04	5290000	406	-0.223097
chr04	5300000	403	-0.212682
chr04	5310000	445	-0.207855
chr04	5320000	455	-0.174018
chr04	5330000	453	-0.17411
chr04	5340000	380	-0.133346
chr04	5350000	364	-0.231164
chr04	5360000	387	-0.202283
chr04	5370000	289	-0.20728
chr04	5380000	411	-0.419021
chr04	5390000	392	-0.462375
chr04	5400000	390	-0.467059
chr04	5410000	343	-0.483965
chr04	5420000	317	-0.534726
chr04	5430000	314	-0.533504
chr04	5440000	309	-0.55634
chr04	5450000	293	-0.554784
chr04	5460000	253	-0.714296
chr04	5470000	205	-0.74502
chr04	5480000	46	-0.544762
chr04	5490000	66	-0.860296
chr04	5500000	79	-0.657042
chr04	5510000	84	-0.702614
chr04	5520000	104	-0.363467
chr04	5530000	138	-0.301779
chr04	5540000	207	-0.178848
chr04	5550000	248	-0.334281
chr04	5560000	257	-0.462777
chr04	5570000	277	-0.456903
chr04	5580000	301	-0.28264
chr04	5590000	292	0.168217
chr04	5600000	383	0.640526
chr04	5610000	396	0.697255
chr04	5620000	464	0.58919
chr04	5630000	516	0.594766
chr04	5640000	543	0.566756
chr04	5650000	637	0.585958
chr04	5660000	668	0.652204
chr04	5670000	715	0.756163
chr04	5680000	822	0.665949
chr04	5690000	862	0.537798
chr04	5700000	794	0.272703
chr04	5710000	833	0.329805
chr04	5720000	780	0.324876
chr04	5730000	758	0.316414
chr04	5740000	685	0.347919
chr04	5750000	579	0.359573
chr04	5760000	543	0.316925
chr04	5770000	479	0.143819
chr04	5780000	364	-0.0145743
chr04	5790000	318	-0.0673135
chr04	5800000	323	0.0242146
chr04	5810000	283	-0.262498
chr04	5820000	267	-0.275192
chr04	5830000	244	-0.733948
chr04	5840000	295	-1.11884
chr04	5850000	336	-1.37164
chr04	5860000	398	-1.56329
chr04	5870000	440	-1.48916
chr04	5880000	449	-1.47359
chr04	5890000	478	-1.43934
chr04	5900000	471	-1.40338
chr04	5910000	491	-1.34277
chr04	5920000	546	-1.07436
chr04	5930000	595	-0.487658
chr04	5940000	592	0.0419859
chr04	5950000	565	0.464365
chr04	5960000	525	0.81138
chr04	5970000	500	0.939867
chr04	5980000	514	0.91537
chr04	5990000	483	1.00009
chr04	6000000	467	0.967819
chr04	6010000	465	0.846825
chr04	6020000	397	0.747735
chr04	6030000	343	0.0582113
chr04	6040000	290	-0.589024
chr04	6050000	276	-1.08762
chr04	6060000	268	-1.2606
chr04	6070000	259	-1.42306
chr04	6080000	238	-1.37514
chr04	6090000	275	-1.06403
chr04	6100000	293	-0.972533
chr04	6110000	319	-0.659904
chr04	6120000	369	-0.556488
chr04	6130000	436	-0.264707
chr04	6140000	489	-0.172796
chr04	6150000	563	-0.106371
chr04	6160000	544	-0.0145384
chr04	6170000	528	0.0384486
chr04	6180000	505	0.0357894
chr04	6190000	450	0.0207427
chr04	6200000	414	0.0491794
chr04	6210000	353	0.00759842
chr04	6220000	297	0.0156441
chr04	6230000	199	-0.0783322
chr04	6240000	128	-0.175056
chr04	6250000	30	-0.370757
chr04	6260000	16	-0.725835
chr04	6270000	16	-0.725835
chr04	6280000	19	-0.651682
chr04	6290000	135	0.0794162
chr04	6300000	155	0.0721386
chr04	6310000	188	-0.0194052
chr04	6320000	207	-0.0159635
chr04	6330000	220	-0.0990699
chr04	6340000	231	-0.174284
chr04	6350000	245	-0.248884
chr04	6360000	276	-0.330715
chr04	6370000	322	-0.334942
chr04	6380000	360	-0.34176
chr04	6390000	306	-0.528572
chr04	6400000	298	-0.556605
chr04	6410000	277	-0.493572
chr04	6420000	335	0.160365
chr04	6430000	425	0.700963
chr04	6440000	498	1.07461
chr04	6450000	582	1.03684
chr04	6460000	573	1.10487
chr04	6470000	531	1.21694
chr04	6480000	490	1.35001
chr04	6490000	430	1.5765
chr04	6500000	502	1.25014
chr04	6510000	526	1.09496
chr04	6520000	538	0.834213
chr04	6530000	553	0.443407
chr04	6540000	598	-0.17986
chr04	6550000	610	-0.447571
chr04	6560000	765	-0.460395
chr04	6570000	920	-0.593903
chr04	6580000	1079	-0.699344
chr04	6590000	1268	-0.49178
chr04	6600000	1249	-0.37751
chr04	6610000	1337	-0.181212
chr04	6620000	1398	-0.326355
chr04	6630000	1396	-0.478192
chr04	6640000	1360	-0.481413
chr04	6650000	1321	-0.391548
chr04	6660000	1288	-0.372999
chr04	6670000	1160	-0.201182
chr04	6680000	1001	-0.0253866
chr04	6690000	810	-0.197303
chr04	6700000	745	-0.34435
chr04	6710000	621	-0.720169
chr04	6720000	465	-0.61237
chr04	6730000	346	-0.287185
chr04	6740000	253	0.0854689
chr04	6750000	177	0.0141343
chr04	6760000	33	1.25653
chr04	6770000	3	-0.102552
chr04	6780000	5	-0.353263
chr04	6790000	57	-0.459382
chr04	6800000	57	-0.459382
chr04	6810000	65	-0.281704
chr04	6820000	199	-0.249635
chr04	6830000	254	-0.218928
chr04	6840000	254	-0.218928
chr04	6850000	254	-0.218928
chr04	6860000	258	-0.243408
chr04	6870000	258	-0.262724
chr04	6880000	256	-0.256397
chr04	6890000	223	-0.124671
chr04	6900000	229	-0.135887
chr04	6910000	221	-0.178459
chr04	6920000	87	-0.0971158
chr04	6930000	38	0.216219
chr04	6940000	46	0.416568
chr04	6950000	46	0.416568
chr04	6960000	42	0.613957
chr04	6970000	41	0.657491
chr04	6980000	45	0.754624
chr04	6990000	29	0.507027
chr04	7000000	32	0.385445
chr04	7010000	36	0.350451
chr04	7020000	100	0.495357
chr04	7030000	103	0.313392
chr04	7040000	95	0.220803
chr04	7050000	169	0.497705
chr04	7060000	289	0.00546
chr04	7070000	294	0.018738
chr04	7080000	290	-0.00599307
chr04	7090000	287	0.0174348
chr04	7100000	278	0.0397244
chr04	7110000	274	0.0396736
chr04	7120000	210	-0.123873
chr04	7130000	199	-0.0797944
chr04	7140000	211	0.0505478
chr04	7150000	168	-0.230144
chr04	7160000	55	0.79848
chr04	7170000	99	0.953643
chr04	7180000	233	1.01302
chr04	7190000	249	0.99013
chr04	7200000	265	0.921116
chr04	7210000	265	0.921116
chr04	7220000	265	0.921116
chr04	7230000	265	0.921116
chr04	7240000	256	0.829537
chr04	7250000	230	0.81255
chr04	7260000	229	0.775302
chr04	7270000	223	0.47555
chr04	7280000	162	-0.154831
chr04	7290000	265	-0.378194
chr04	7300000	429	-0.532861
chr04	7310000	609	-0.680265
chr04	7320000	719	-0.729116
chr04	7330000	810	-0.549362
chr04	7340000	933	-0.554312
chr04	7350000	935	-0.548438
chr04	7360000	1012	-0.579529
chr04	7370000	975	-0.584453
chr04	7380000	905	-0.637585
chr04	7390000	786	-0.650755
chr04	7400000	608	-0.629894
chr04	7410000	430	-0.472176
chr04	7420000	361	-0.26405
chr04	7430000	274	-0.618861
chr04	7440000	152	-0.623581
